"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S910","2020-04-20 15:00:00","212.000","54.000","1.300","26.800","0.990","990.800","","0.000","-99.000","-99.000","-99.000","27.500","","24.200",""
"C0D570","2020-04-20 15:00:00","15.000","2.000","1.600","29.600","0.640","1010.400","","0.000","-99.000","-99.000","-99.000","30.500","","22.800",""
"C0M710","2020-04-20 15:00:00","15.000","310.000","3.600","26.500","0.750","1010.700","","0.000","-99.000","-99.000","-99.000","27.200","","23.500",""
"C0V490","2020-04-20 15:00:00","20.000","224.000","1.400","28.700","0.650","1010.100","","0.000","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0E870","2020-04-20 15:00:00","34.000","354.000","2.800","27.400","0.630","1009.700","","0.000","-99.000","-99.000","-99.000","28.000","","23.200",""
"C0M800","2020-04-20 15:00:00","440.000","193.000","0.400","30.500","0.490","962.300","","0.000","8.800","218.000","","32.200","","17.500",""
"C0A570","2020-04-20 15:00:00","360.000","-99.000","-99.000","22.600","0.780","973.400","","0.000","-99.000","-99.000","-99.000","23.600","","19.000",""
"C0S790","2020-04-20 15:00:00","236.000","32.000","1.100","24.700","0.900","988.000","","0.000","-99.000","-99.000","-99.000","31.300","","22.900",""
"C0U990","2020-04-20 15:00:00","31.000","24.000","1.400","21.200","1.000","1012.300","","2.500","-99.000","-99.000","-99.000","24.100","","21.100",""
"C0M700","2020-04-20 15:00:00","150.000","268.000","1.900","29.300","0.670","995.200","","0.000","-99.000","-99.000","-99.000","31.600","","20.900",""
"C0A970","2020-04-20 15:00:00","96.000","40.000","2.800","21.100","0.990","1004.400","","0.000","-99.000","-99.000","-99.000","23.300","","20.900",""
"CM0110","2020-04-20 15:00:00","7.000","356.000","2.800","27.200","0.650","1011.500","","-99.000","-99.000","-99.000","-99.000","27.500","","23.300",""
"C0S940","2020-04-20 15:00:00","150.000","24.000","3.800","24.000","0.900","995.600","","0.000","9.200","24.000","","28.200","","24.000",""
"C0X250","2020-04-20 15:00:00","33.000","280.000","2.500","29.400","0.600","1008.000","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0K520","2020-04-20 15:00:00","10.000","326.000","1.600","28.800","0.650","1010.000","","0.000","-99.000","-99.000","-99.000","28.800","","23.500",""
"C0Z200","2020-04-20 15:00:00","153.000","47.000","3.100","22.400","0.920","997.500","","0.000","-99.000","-99.000","-99.000","26.200","","21.100",""
"C0V740","2020-04-20 15:00:00","60.000","253.000","2.400","31.300","0.520","1005.300","","0.000","-99.000","-99.000","-99.000","33.700","","20.900",""
"C0G860","2020-04-20 15:00:00","45.000","310.000","3.000","29.200","0.630","1006.200","","0.000","-99.000","-99.000","-99.000","30.400","","24.300",""
"C0Z250","2020-04-20 15:00:00","1124.000","0.000","0.100","18.800","0.990","890.700","","0.000","-99.000","-99.000","-99.000","25.000","","16.800",""
"C0K440","2020-04-20 15:00:00","35.000","296.000","2.800","27.500","0.690","1008.100","","0.000","-99.000","-99.000","-99.000","29.100","","22.900",""
"C0T900","2020-04-20 15:00:00","160.000","135.000","1.000","22.300","0.890","994.400","","0.000","-99.000","-99.000","-99.000","27.300","","22.000",""
"C0UA20","2020-04-20 15:00:00","2619.000","208.000","4.600","15.200","0.550","-99.000","","0.000","-99.000","-99.000","-99.000","17.800","","8.800",""
"C0M850","2020-04-20 15:00:00","695.000","0.000","0.000","31.400","0.430","933.800","","0.000","-99.000","-99.000","-99.000","32.500","","18.200",""
"C0C620","2020-04-20 15:00:00","19.000","115.000","3.500","30.100","0.680","1009.100","","0.000","-99.000","-99.000","-99.000","32.100","","24.200",""
"C0I360","2020-04-20 15:00:00","300.000","256.000","1.800","28.000","0.630","976.600","","0.000","-99.000","-99.000","-99.000","29.500","","19.800",""
"C0M810","2020-04-20 15:00:00","1354.000","313.000","1.800","24.200","0.710","866.600","","0.000","-99.000","-99.000","-99.000","25.900","","16.800",""
"C0AC80","2020-04-20 15:00:00","40.000","97.000","3.600","23.900","0.750","1008.900","","0.000","-99.000","-99.000","-99.000","24.100","","21.500",""
"CM0140","2020-04-20 15:00:00","26.000","56.000","1.900","26.100","0.750","1010.900","","0.000","7.400","106.000","","28.300","","24.500",""
"C0SA20","2020-04-20 15:00:00","857.000","5.000","0.900","20.600","1.000","918.600","","0.000","-99.000","-99.000","-99.000","24.700","","19.100",""
"C0K490","2020-04-20 15:00:00","91.000","308.000","2.500","28.200","0.690","1001.000","","0.000","-99.000","-99.000","-99.000","30.000","","21.400",""
"C0V820","2020-04-20 15:00:00","441.000","220.000","1.500","32.500","0.430","964.100","","0.000","7.400","208.000","","33.300","","16.500",""
"C0S810","2020-04-20 15:00:00","65.000","35.000","2.600","27.200","0.780","1007.900","","0.000","9.500","28.000","","29.800","","22.800",""
"C0R580","2020-04-20 15:00:00","10.000","275.000","2.800","28.400","0.730","1010.800","","0.000","-99.000","-99.000","-99.000","29.300","","22.100",""
"C0Z330","2020-04-20 15:00:00","488.000","349.000","1.500","22.900","0.880","960.400","","0.000","-99.000","-99.000","-99.000","29.900","","21.000",""
"C0E590","2020-04-20 15:00:00","40.000","331.000","3.000","27.600","0.700","1006.700","","0.000","-99.000","-99.000","-99.000","27.900","","22.100",""
"C0D540","2020-04-20 15:00:00","227.000","53.000","1.100","27.300","0.690","987.400","","0.000","-99.000","-99.000","-99.000","28.500","","19.900",""
"C0K420","2020-04-20 15:00:00","42.000","335.000","2.500","27.500","0.690","1006.900","","0.000","-99.000","-99.000","-99.000","29.400","","22.300",""
"C0Z180","2020-04-20 15:00:00","34.000","4.000","1.600","22.400","0.970","1010.300","","2.500","-99.000","-99.000","-99.000","25.000","","22.400",""
"C0AD10","2020-04-20 15:00:00","27.000","129.000","6.300","25.500","0.670","1009.300","","0.000","11.900","119.000","","26.900","","22.000",""
"C0M720","2020-04-20 15:00:00","225.000","294.000","1.500","29.100","0.640","986.100","","0.000","-99.000","-99.000","-99.000","30.600","","21.300",""
"C0V450","2020-04-20 15:00:00","51.000","293.000","2.400","29.600","0.490","1005.900","","0.000","-99.000","-99.000","-99.000","30.600","","22.200",""
"C0R280","2020-04-20 15:00:00","242.000","80.000","1.000","28.700","0.740","985.400","","0.000","-99.000","-99.000","-99.000","31.200","","21.300",""
"C0E610","2020-04-20 15:00:00","850.000","0.000","0.000","23.500","0.760","919.400","","0.000","-99.000","-99.000","-99.000","27.700","","17.900",""
"C0V610","2020-04-20 15:00:00","22.000","288.000","3.700","27.800","0.740","1009.600","","0.000","-99.000","-99.000","-99.000","29.100","","23.900",""
"C0Z310","2020-04-20 15:00:00","59.000","308.000","0.300","22.800","0.990","1007.700","","0.000","-99.000","-99.000","-99.000","25.600","","22.800",""
"C0S700","2020-04-20 15:00:00","507.000","87.000","1.000","21.900","0.960","957.400","","0.000","-99.000","-99.000","-99.000","27.800","","19.800",""
"C0T9G0","2020-04-20 15:00:00","605.000","45.000","1.600","19.800","1.000","948.000","","0.000","-99.000","-99.000","-99.000","23.300","","19.700",""
"C0U520","2020-04-20 15:00:00","517.000","0.000","0.100","19.200","0.990","958.700","","3.000","-99.000","-99.000","-99.000","20.700","","19.100",""
"C0E750","2020-04-20 15:00:00","62.000","13.000","2.000","28.200","0.620","1004.600","","0.000","-99.000","-99.000","-99.000","28.600","","23.300",""
"C0E790","2020-04-20 15:00:00","344.000","280.000","3.500","28.500","0.740","972.200","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0O810","2020-04-20 15:00:00","161.000","287.000","0.700","32.100","0.630","993.600","","0.000","-99.000","-99.000","-99.000","34.200","","20.300",""
"C0R520","2020-04-20 15:00:00","18.000","228.000","3.900","28.900","0.680","1010.200","","0.000","-99.000","-99.000","-99.000","30.500","","23.300",""
"C0G880","2020-04-20 15:00:00","92.000","321.000","2.500","28.500","0.660","1001.600","","0.000","-99.000","-99.000","-99.000","30.000","","22.400",""
"C0R260","2020-04-20 15:00:00","76.000","276.000","0.700","30.600","0.620","1003.300","","0.000","-99.000","-99.000","-99.000","32.500","","21.500",""
"C0U950","2020-04-20 15:00:00","1012.000","75.000","4.900","16.200","1.000","903.400","","2.000","-99.000","-99.000","-99.000","19.200","","16.200",""
"C0O860","2020-04-20 15:00:00","38.000","292.000","2.300","30.400","0.620","1006.900","","0.000","-99.000","-99.000","-99.000","32.000","","22.800",""
"C0R320","2020-04-20 15:00:00","7.000","282.000","1.700","29.200","0.660","1012.000","","0.000","-99.000","-99.000","-99.000","29.900","","21.500",""
"C0S980","2020-04-20 15:00:00","901.000","88.000","0.500","21.200","1.000","913.500","","0.000","-99.000","-99.000","-99.000","25.300","","20.600",""
"C0X110","2020-04-20 15:00:00","20.000","315.000","2.800","28.100","0.660","1010.100","","0.000","-99.000","-99.000","-99.000","28.600","","24.300",""
"C0V310","2020-04-20 15:00:00","46.000","263.000","2.600","31.800","0.420","1005.300","","0.000","-99.000","-99.000","-99.000","35.100","","21.000",""
"C0G620","2020-04-20 15:00:00","110.000","297.000","1.900","31.500","0.570","998.800","","0.000","-99.000","-99.000","-99.000","32.500","","23.000",""
"C0AD50","2020-04-20 15:00:00","84.000","81.000","4.800","24.500","0.940","1003.500","","0.000","11.000","96.000","","24.900","","22.400",""
"C0A9A0","2020-04-20 15:00:00","24.000","97.000","4.200","23.700","0.810","1011.000","","0.000","9.300","112.000","","24.600","","22.100",""
"C0O830","2020-04-20 15:00:00","127.000","275.000","2.000","33.900","0.460","997.300","","0.000","-99.000","-99.000","-99.000","36.500","","19.700",""
"C0S760","2020-04-20 15:00:00","1621.000","162.000","1.600","16.700","1.000","840.000","","0.000","-99.000","-99.000","-99.000","18.900","","15.700",""
"C0X160","2020-04-20 15:00:00","26.000","235.000","3.200","29.100","0.610","1008.500","","0.000","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0C490","2020-04-20 15:00:00","157.000","74.000","2.600","27.400","0.610","994.500","","0.000","7.800","106.000","","28.000","","21.800",""
"C0F970","2020-04-20 15:00:00","145.000","298.000","2.700","28.900","0.610","994.300","","0.000","-99.000","-99.000","-99.000","30.000","","23.800",""
"C0R440","2020-04-20 15:00:00","1679.000","336.000","1.300","19.800","0.850","835.900","","0.000","-99.000","-99.000","-99.000","22.000","","15.800",""
"C0M690","2020-04-20 15:00:00","33.000","339.000","2.100","29.200","0.660","1007.100","","0.000","-99.000","-99.000","-99.000","30.700","","22.600",""
"C0V690","2020-04-20 15:00:00","30.000","281.000","3.700","27.700","0.750","1009.300","","0.000","-99.000","-99.000","-99.000","28.100","","24.800",""
"C0Z210","2020-04-20 15:00:00","126.000","351.000","1.900","22.500","0.990","1000.500","","0.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"C0U770","2020-04-20 15:00:00","5.000","79.000","1.200","23.000","0.990","1013.900","","0.000","-99.000","-99.000","-99.000","24.800","","22.800",""
"C0Z080","2020-04-20 15:00:00","298.000","360.000","1.700","21.900","0.990","980.000","","4.000","-99.000","-99.000","-99.000","30.800","","21.000",""
"C0G640","2020-04-20 15:00:00","17.000","342.000","2.700","28.000","0.700","1012.900","","0.000","-99.000","-99.000","-99.000","28.500","","22.100",""
"C0X200","2020-04-20 15:00:00","61.000","284.000","2.900","30.000","0.610","1004.400","","0.000","-99.000","-99.000","-99.000","32.400","","21.400",""
"C0U900","2020-04-20 15:00:00","63.000","32.000","2.000","20.700","0.990","1008.900","","1.500","-99.000","-99.000","-99.000","23.800","","20.600",""
"C0Z230","2020-04-20 15:00:00","31.000","11.000","7.800","22.100","0.910","1011.700","","0.000","-99.000","-99.000","-99.000","25.900","","22.100",""
"C0F9O0","2020-04-20 15:00:00","175.000","301.000","0.500","29.300","0.650","992.000","","0.000","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0R770","2020-04-20 15:00:00","93.000","274.000","2.700","28.600","0.670","1001.600","","0.000","-99.000","-99.000","-99.000","29.400","","20.600",""
"C0C540","2020-04-20 15:00:00","46.000","93.000","3.700","27.800","0.620","1007.100","","0.000","-99.000","-99.000","-99.000","28.100","","22.100",""
"C0G770","2020-04-20 15:00:00","15.000","353.000","2.000","28.400","0.670","1010.500","","0.000","-99.000","-99.000","-99.000","28.800","","23.800",""
"C0V670","2020-04-20 15:00:00","20.000","250.000","2.600","28.100","0.700","1009.700","","0.000","-99.000","-99.000","-99.000","28.900","","24.500",""
"C0A870","2020-04-20 15:00:00","685.000","80.000","4.700","17.800","1.000","935.200","","1.500","-99.000","-99.000","-99.000","20.700","","17.600",""
"C0R220","2020-04-20 15:00:00","23.000","239.000","1.800","29.600","0.670","1009.500","","0.000","-99.000","-99.000","-99.000","30.800","","22.500",""
"C0Z220","2020-04-20 15:00:00","589.000","101.000","0.600","19.300","1.000","949.500","","0.000","-99.000","-99.000","-99.000","22.600","","19.300",""
"C0D560","2020-04-20 15:00:00","147.000","36.000","1.500","29.500","0.570","995.600","","0.000","-99.000","-99.000","-99.000","30.100","","22.000",""
"C0I380","2020-04-20 15:00:00","258.000","250.000","1.000","29.100","0.630","981.400","","0.000","-99.000","-99.000","-99.000","31.000","","19.900",""
"C0Z020","2020-04-20 15:00:00","211.000","26.000","6.100","24.000","0.990","988.200","","0.000","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0Z190","2020-04-20 15:00:00","62.000","124.000","4.000","22.200","0.990","1006.900","","1.500","-99.000","-99.000","-99.000","25.900","","22.200",""
"C0C710","2020-04-20 15:00:00","143.000","91.000","1.500","25.100","0.720","996.100","","0.000","-99.000","-99.000","-99.000","26.200","","20.400",""
"C0D360","2020-04-20 15:00:00","523.000","0.000","0.200","24.800","0.760","952.100","","0.000","-99.000","-99.000","-99.000","26.000","","17.300",""
"C0C680","2020-04-20 15:00:00","228.000","93.000","4.200","22.200","0.770","985.400","","0.000","10.100","90.000","","22.700","","20.700",""
"C0X140","2020-04-20 15:00:00","17.000","307.000","1.700","29.800","0.590","1009.800","","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0V710","2020-04-20 15:00:00","34.000","240.000","1.700","29.900","0.610","1008.000","","0.000","-99.000","-99.000","-99.000","30.300","","25.000",""
"C0G840","2020-04-20 15:00:00","32.000","320.000","1.000","28.200","0.720","1007.800","","0.000","-99.000","-99.000","-99.000","30.400","","23.000",""
"C0S890","2020-04-20 15:00:00","238.000","359.000","2.700","25.200","0.850","988.800","","0.000","-99.000","-99.000","-99.000","30.700","","19.500",""
"C0T820","2020-04-20 15:00:00","550.000","117.000","2.300","23.700","0.690","954.700","","0.000","-99.000","-99.000","-99.000","28.400","","16.200",""
"C0C650","2020-04-20 15:00:00","208.000","61.000","1.600","24.000","0.760","988.600","","0.000","-99.000","-99.000","-99.000","24.400","","20.800",""
"C0R600","2020-04-20 15:00:00","766.000","265.000","3.500","25.900","0.690","927.700","","0.000","-99.000","-99.000","-99.000","27.700","","21.800",""
"C0Z320","2020-04-20 15:00:00","646.000","63.000","1.100","21.500","0.950","941.700","","0.000","-99.000","-99.000","-99.000","28.900","","15.900",""
"C0V210","2020-04-20 15:00:00","734.000","213.000","2.700","31.300","0.260","931.100","","0.000","8.300","215.000","","32.100","","16.000",""
"C0K240","2020-04-20 15:00:00","1132.000","288.000","2.400","22.800","0.930","892.100","","0.000","-99.000","-99.000","-99.000","27.100","","16.300",""
"C0M520","2020-04-20 15:00:00","15.000","300.000","3.100","28.200","0.630","1009.800","","0.000","-99.000","-99.000","-99.000","28.800","","22.800",""
"C0A530","2020-04-20 15:00:00","300.000","64.000","2.500","21.100","0.990","980.100","","0.000","-99.000","-99.000","-99.000","21.100","","19.500",""
"C0E820","2020-04-20 15:00:00","220.000","28.000","0.300","27.600","0.680","987.000","","0.000","-99.000","-99.000","-99.000","28.200","","19.700",""
"C0K450","2020-04-20 15:00:00","35.000","323.000","2.600","28.400","0.660","1007.100","","0.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C0G760","2020-04-20 15:00:00","53.000","283.000","2.000","29.000","0.770","1007.900","","0.000","-99.000","-99.000","-99.000","30.100","","22.800",""
"CM0120","2020-04-20 15:00:00","4.000","343.000","1.400","27.400","0.640","1011.700","","0.000","-99.000","-99.000","-99.000","27.400","","23.600",""
"C0Z290","2020-04-20 15:00:00","946.000","0.000","0.000","19.800","0.990","909.700","","0.000","-99.000","-99.000","-99.000","23.300","","19.000",""
"C0V680","2020-04-20 15:00:00","40.000","261.000","2.700","29.400","0.650","1007.100","","0.000","-99.000","-99.000","-99.000","30.500","","24.100",""
"C0R760","2020-04-20 15:00:00","336.000","128.000","2.900","25.900","0.810","974.900","","0.000","-99.000","-99.000","-99.000","28.400","","21.500",""
"C0F9U0","2020-04-20 15:00:00","74.000","272.000","2.400","29.800","0.600","1003.500","","0.000","-99.000","-99.000","-99.000","30.500","","24.700",""
"C0AI10","2020-04-20 15:00:00","76.000","142.000","0.600","25.700","0.720","1004.300","","0.000","-99.000","-99.000","-99.000","25.700","","21.500",""
"C0V530","2020-04-20 15:00:00","34.000","280.000","2.100","29.700","0.550","1007.800","","0.000","-99.000","-99.000","-99.000","30.800","","22.600",""
